dubious,What is a dubious story?,It is one that most people don’t think really happened,It is one that is familiar because it has been told so many times.,It is one that reporters have researched and found to be true.,a,"If someone makes a dubious claim, there is a great deal of disbelief or doubt about it.",0,"arguable, debatable, equivocal",300
excise,What does it mean to excise something?,You take it out using a sharp instrument,You defeat it so it doesn’t return.,You strongly urge it to go away.,a,"When you excise something, you remove it by cutting it out.",0,"surcharge, tariff",300
exclusion,What is exclusion?,It is a social structure that is typical of schools.,It is telling your friend that you can’t go to the movies one day.,It is the act of keeping someone out of a group,c,Exclusion is the act of shutting someone out of a group or an activity.,0,"boycott, discharge, elimination",300
fallacy,What should you do if you know something is a fallacy?,You should disregard it because it isn’t true,You should take a picture of it because it’s historically important.,You should stay away from it because it is deadly.,a,A fallacy is an idea or belief that is false.,0,"deception, falsehood, heresy",300
frivolous,"If you considered your sister’s concern frivolous, how would you respond?",You would inform the police since you think it’s potentially dangerous.,You would make sure she told no one about it since you think it’s a secret.,You would ignore it since you think it’s unimportant and silly,c,Something frivolous is not worth taking seriously or considering because it is silly or childish.,0,"foolish, idiotic, impractical",300
futile,What is an example of someone’s futile act?,Barry’s helping his brother put books on a shelf.,Tina’s trying to teach her turtle to talk,Rita’s riding her bike to the library.,b,A futile attempt at doing something is hopeless and pointless because it simply cannot be accomplished.,0,"fruitless, hollow, impractical",300
incompatible,What happens if you are incompatible with someone?,You thought about dating them but decided to just be friends instead.,You spend so much time together that you get tired of each other sometimes.,You disagree with them so much that you don’t get along with them,c,"If two people are incompatible, they do not get along, tend to disagree, and are unable to cooperate with one another.",0,"conflicting, inappropriate, incongruous",300
inconsequential,"If your math quiz is inconsequential, what is it?",It’s an important quiz that you must do well on to pass the class.,It’s a small quiz that will not affect your grade very much,It’s an unexpected quiz for which you are not prepared.,b,Inconsequential matters are unimportant or are of little to no significance.,0,"insignificant, negligible, trivial",300
ineffectual,What is an ineffectual solution to a problem?,It is the fastest and best way to solve the problem.,It is useless and doesn’t solve the problem,It is an unreliable method that works sometimes but not others.,b,Someone who is ineffectual at a task is useless or ineffective when attempting to do it.,0,"futile, impotent, inadequate",300
ingrained,What is an ingrained belief?,It’s a belief that you’ve stopped holding on to because it is false.,It’s a deeply fixed belief that you’ve had for a very long time,It’s a new belief that you are exploring and learning more about.,b,Something that has been ingrained in your mind has been fixed or rooted there permanently.,0,"deep-seated, fixed, implanted",300
inherent,"If someone has an inherent talent, what do they have?",They have a natural talent that’s been present since birth,They have a useless talent that won’t help them earn a living.,They have a recently discovered talent that they are exploring.,a,An inherent characteristic is one that exists in a person at birth or in a thing naturally.,0,"built-in, constitutional, deep-rooted",300
initiate,What is a good way to initiate a conversation with someone?,You agree to disagree on a matter to avoid having an argument.,You introduce yourself and ask them a question about themselves,You avoid eye contact and hope that they don’t notice you.,b,To initiate something is to begin or start it.,0,"begin, commence, inaugurate",300
innovation,What is an example of an innovation?,A manager’s outdated method of tracking sales data.,An employee’s unexpected raise after a successful project.,A company’s new system of predicting growth and sales,c,An innovation is something new that is created or is a novel process for doing something.,0,modernization,300
judicious,How does a judicious person react to a problem?,They think through all the parts of the problem before making a decision about it,They don’t waste time thinking about the problem because they are very busy.,They ask someone else to solve the problem because they can’t decide what to do.,a,A judicious person shows good or sound judgment because they are wise and careful in making decisions.,0,"astute, careful, cautious",300
kinetic,What is the sentence that best describes something kinetic?,That mountain is so beautiful in the light of the setting sun—look at all the colors!,"Look at how fast Alejandra is running—I think that she’s going to win!
",There’s a basket of soccer balls over there—please go get them now.,b,"Something kinetic is moving, active, and using energy.",0,"animated, lively, peppy",300
nominal,"If you have a nominal amount of time to study for a test, what is your situation?","You don’t have much time to study at all. 
",You don’t yet know how much time you’ll have to study.,You have a great deal of time to study because you’ve put aside time to do so.,a,"Nominal can refer to someone who is in charge in name only, or it can refer to a very small amount of something; both are related by their relative insignificance.",0,"ostensible, titular",300
norm,What is an example of a norm?,Staying up late one night just to see what it would be like to do so.,Facing forward while walking up a flight of stairs in public–not backward,Building a new school building every decade to take advantage of the newest materials.,b,"A social norm is the standard, model, or rule by which people conduct themselves.",0,"benchmark, criterion, measure",300
nullify,What happens if a teacher nullifies a student’s test grade?,They adjust it based on the average of all students’ test scores.,They erase it from their grade book—making the score invalid,They change it to correct a mistake made while grading it.,b,To nullify something is to cancel or negate it.,0,"abolish, abrogate, annul",300
placid,How might a placid person act in an emergency?,They’d panic and try to quickly get away from the situation.,They’d yell orders at everyone—despite having little experience.,"They’d stay calm and quietly try to help fix the situation. 
",c,"A placid scene or person is calm, quiet, and undisturbed.",0,"easygoing, even-tempered, gentle",300
precarious,What is an example of a precarious situation?,A house that has started to slide slowly down a hillside after a heavy rain,A student who didn’t study for a test and has to guess the answers.,A boy who just learned that he has won a new bike in a raffle.,a,A precarious situation or state can very quickly become dangerous without warning.,0,"dangerous, delicate, dicey",300
pretentious,How would a pretentious person act?,They would hide their artwork because they don’t think they are very good.,They would brag about their artistic ability even though they lack real talent,They would enjoy teaching others how to draw and paint better.,b,"If you are pretentious, you think you are really great in some way and let everyone know about it, despite the fact that it’s not the case at all.",0,"arty, exaggerated, grandiose",300
reminiscent,Why would something be reminiscent?,If it happened so long ago that you can’t remember it anymore.,If it is no longer produced so its value has increased.,If it makes you think of something else in your past,c,Something that is reminiscent of something else reminds you of it in some way.,0,"evocative, redolent, similar",300
replenish,"If you replenish a bowl of apples, what are you doing?",You’re filling up the bowl with apples again,You’re washing and preparing the apples to be eaten.,You’re replacing the bowl of apples with a jar of candy.,a,"When you replenish something, you refill or restock it.",0,"refill, refresh, restock",300
sabotage,What is an example of sabotage?,Theo argues why he would make a better president than Dennis.,Tomas flattens a tire on Joe’s bike so Joe loses a bike race,Kendra sees Maya cheat on a test and then reports it to the teacher.,b,Sabotage is the deliberate or intentional destruction or damage of property or equipment in order to defeat or slow down a cause or other endeavor you don’t agree with.,0,"destruction, disruption, subversion",300
squander,What has happened if you’ve squandered your money?,You’ve spent it on useless things and don’t have much left,You’ve hidden it away in a safe place so others can’t access it.,You’ve invested it wisely and now have a small fortune.,a,"If you squander time, money, or other valuable resources, you use them wastefully and unwisely.",0,"blow, expend, lavish",300
stereotype,What is a stereotype?,It’s a judgment based on rumors about a person you haven’t met and know little about.,It’s an open-minded way of looking at new events and people.,It’s a commonly held idea about a group of people that’s often inaccurate,c,A stereotype is a customary way of thinking about a particular group of people that is narrow-minded and often faulty.,0,pattern,300
susceptible,What does it mean to be susceptible to allergies?,You are not likely to get allergies since no one in your family does.,You are more likely to get allergies than other people,"You used to get allergies as a kid, but you don’t anymore.",b,"If you are susceptible to something, such as a disease or emotion, you are likely or inclined to be affected by it.",0,"affected, easy, impressionable",300
torrential,"If something is torrential, what is it?",It covers a wide area.,It doesn’t last a long time.,It is intense or extreme,c,A torrential downpour of rain is very heavy and intense.,0,teeming,300
trifle,What is an example of a trifle?,A minor argument that becomes bigger over time.,A small detail that’s not considered important,A fancy chocolate candy with a creamy filling.,b,"If you refer to something as a trifle, you mean that it is of little or no importance or value.",0,"bagatelle, bauble, curio",300
validate,Why might you validate someone’s statement?,To confirm that their statement is right or true,To show them that you don’t understand.,To exclude them from an activity you are doing.,a,"When you validate something, you confirm that it is sound, true, legal, or worthwhile.",0,"approve, certify, confirm",300
vengeful,What might a vengeful person do?,Admit that they did something that they shouldn’t have done.,Damage something that belongs to someone who hurt them,Send a letter to someone telling them when to pay back a loan.,b,"If you are vengeful, you want to get back at someone for something that they did to you because you are unwilling to forgive them.",0,"antagonistic, hostile, vindictive",300
verbatim,What does it mean to remember a poem verbatim?,You think of the poem when you least expect it.,You know the entire poem perfectly,You have limited understanding of the poem’s meaning.,b,"If you repeat something verbatim, you use the same words that were spoken or written.",0,"accurately, direct, directly",300
versatile,What is something that a teacher might say to a versatile student?,"If you don’t stop breaking the rules, I will have to call your parents.",I know you can do better in this class if you put in a little more effort.,You are doing so well in all your classes—and on the soccer field too,c,A versatile person is skillful at doing many different things.,0,"accomplished, adaptable, all-around",300
vibrant,How might someone describe a vibrant community?,It’s fun because there are lots of great things happening,"It’s peaceful, but there aren’t many things to do.",It’s crowded and filled with many tall buildings.,a,A vibrant person is lively and full of energy in a way that is exciting and attractive.,0,"active, dynamic, energetic",300
vivacious,Why would someone be described as a vivacious person?,"They are enthusiastic, lively, and fun to be around",They are quiet and shy while in a large group of people.,They are creative and innovative in artistic endeavors.,a,"If someone is described as vivacious, they are lively and have a happy, lighthearted manner.",0,"active, alert, animate",300
vogue,What happens when something is in vogue?,It becomes a very popular item that everyone wants,It is looked upon with favor by a minority of people.,It is recognized as a product that is consistently reliable.,a,"If something, such as clothing, is in vogue, it is currently in fashion or is one of the hottest new trends; hence, it is very popular.",0,"in, latest, mod",300
wary,How might you act if you are being wary?,You focus on only one thing at a time.,You are alert to what is happening around you,You ask others about their future plans.,b,"If you are being wary about a situation, you are being careful, cautious, or on your guard because you are concerned about something.",0,"attentive, circumspect, considerate",300
wholesome,What does something that is wholesome do?,It forces you to do difficult physical exercises.,It encourages you to go on a new adventure.,"It improves your character, mind, and body",c,The adjective wholesome can refer to something that is good for the health of your body and also for your moral health.,0,"healthful, hygienic, pure",300
